X,Y,X,Y,wkt_geom,insert_tim,id,license_id,account_nu,site_numbe,legal_name,doing_busi,address,city,state,zip_code,license_co,license_de,license_nu,applicatio,applicat_1,applicat_2,payment_da,conditiona,license_st,expiration,license_ap,date_issue,license__1,license__2,ssa,latitude,longitude,location,geom_3435,time_updat,time_creat,gid,business_a,business_1
-87.64965206,41.95794015,-87.649652059999994,41.957940149999999,Point (-87.64965205999999398 41.95794014700000218),00:31.5,2142688-20160416,2450302,370469,1,Cafemechanics llc,Dollop Coffee and Tea,4181 N CLARENDON AVE 1,CHICAGO,IL,60613,1006,Retail Food Establishment,2142688,RENEW,,,3/4/16,N,4/16/16,4/15/18,3/4/16,3/8/16,AAI,,,41.957940149999999,-87.649652059999994,,"SRID=3435;POINT(1170206.08483394 1928005.04870766)",07:24.0,07:24.0,858948,Retail Sales of Perishable Foods,775
-87.70804923,41.95957153,-87.708049230000000,41.959571529999998,Point (-87.70804923100000394 41.95957152700000137),00:42.5,2493115-20161103,2493115,410709,1,JAVIER MENDIOLA,CAFE SAN JUAN,4305 N KEDZIE AVE 1ST,CHICAGO,IL,60618,1006,Retail Food Establishment,2493115,ISSUE,,,10/11/16,N,11/3/16,11/15/18,11/2/16,11/3/16,AAI,,,41.959571529999998,-87.708049230000000,,"SRID=3435;POINT(1154318.09119336 1928478.2179518)",54:48.0,54:48.0,881947,Preparation of Food and Dining on Premise With Seating,735
-87.75423075,41.96055088,-87.754230750000005,41.960550880000000,Point (-87.75423074699999404 41.96055087999999955),00:39.4,1444299-20150816,2408229,269410,1,BACCI CAFE AND PIZZERIA ON MILWAKEE AVE. INC,BACCI CAFE AND PIZZERIA ON MILAUKEE AVE. INC.,4367 N MILWAUKEE AVE,CHICAGO,IL,60641,1006,Retail Food Establishment,1444299,RENEW,,,7/16/15,N,8/16/15,8/15/17,7/16/15,7/17/15,AAI,,,41.960550880000000,-87.754230750000005,,"SRID=3435;POINT(1141754.93735795 1928746.82701298)",17:14.0,17:14.0,642866,Retail Sales of Perishable Foods,775
-87.68362833,41.96132936,-87.683628330000005,41.961329360000001,Point (-87.68362832600000445 41.96132936299999727),00:24.3,1817786-20160616,2460506,254059,3,"ILLINOIS-SOUTHPORT,INC.",JULIUS MEINL,4363 N LINCOLN AVE 1,CHICAGO,IL,60618,1006,Retail Food Establishment,1817786,RENEW,,,7/29/16,N,6/16/16,6/15/18,7/29/16,9/6/16,AAI,,,41.961329360000001,-87.683628330000005,,"SRID=3435;POINT(1160955.39198553 1929168.1942787)",54:52.0,54:52.0,876264,Retail Sales of Perishable Foods,775
-87.69079624,41.96140869,-87.690796239999997,41.961408689999999,Point (-87.69079624299999409 41.96140869399999929),41:17.4,1356917-20161216,2494248,263697,1,"PASTRY PARTNERS, INC.",LUTZ CONTINENTAL CAFE & PASTRY SHOP,2454-2458 W MONTROSE AVE,CHICAGO,IL,60618,1006,Retail Food Establishment,1356917,RENEW,,,12/15/16,N,12/16/16,12/15/18,12/15/16,12/16/16,AAI,,,41.961408689999999,-87.690796239999997,,"SRID=3435;POINT(1159005.65145966 1929182.40259228)",02:09.0,02:09.0,888359,Retail Sales of Perishable Foods,775
-87.670757,41.96146142,-87.670756999999995,41.961461419999999,Point (-87.67075699900000529 41.96146142100000276),00:36.2,2437491-20151203,2437491,402728,1,AREPAS 312 LLC,BIEN ME SABE VENEZUELAN CAFE & RESTAURANT,1637 W MONTROSE AVE,CHICAGO,IL,60613,1006,Retail Food Establishment,2437491,ISSUE,,,11/25/15,N,12/3/15,12/15/17,12/2/15,12/3/15,AAI,,,41.961461419999999,-87.670756999999995,,"SRID=3435;POINT(1164455.75281254 1929243.12308233)",56:21.0,56:21.0,843588,Preparation of Food and Dining on Premise With Seating,735
-87.67607883,41.96160382,-87.676078829999994,41.961603820000001,Point (-87.67607882999999447 41.96160381600000022),48:28.0,1118873-20170416,2513162,63414,74,STARBUCKS CORPORATION,STARBUCKS COFFEE #2491,1900 W MONTROSE AVE,CHICAGO,IL,60613,1006,Retail Food Establishment,1118873,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.961603820000001,-87.676078829999994,,"SRID=3435;POINT(1163007.93045406 1929283.86515061)",58:59.0,58:59.0,971954,Retail Sales of Perishable Foods,775
-87.67596677,41.96160567,-87.675966770000002,41.961605669999997,Point (-87.67596676700000558 41.9616056699999973),00:37.8,1992040-20161016,2486245,347048,1,"TOLGANO, INC.",BAR RISTA CAFE,1834 W MONTROSE AVE 1ST,CHICAGO,IL,60613,1475,Consumption on Premises - Incidental Activity,1992040,RENEW,,,11/29/16,N,10/16/16,10/15/18,11/29/16,11/30/16,AAI,,,41.961605669999997,-87.675966770000002,,"SRID=3435;POINT(1163038.40394356 1929284.77455885)",59:24.0,59:24.0,884007,Consumption of Liquor on Premises,638
-87.67076163,41.96168092,-87.670761630000001,41.961680919999999,Point (-87.67076162700000452 41.96168092399999949),00:35.7,2326478-20160516,2456972,389702,1,"EATS AND SWEETS CAFE, INC.","EATS AND SWEETS CAFE, INC.",1636 W MONTROSE AVE,CHICAGO,IL,60613,1006,Retail Food Establishment,2326478,RENEW,,,4/15/16,N,5/16/16,5/15/18,4/15/16,4/18/16,AAI,,,41.961680919999999,-87.670761630000001,,"SRID=3435;POINT(1164453.87559419 1929323.10112096)",56:25.0,56:25.0,862589,Sale of Food Prepared Onsite With Dining Area,781
-87.65274662,41.96169497,-87.652746620000002,41.961694970000003,Point (-87.65274661600000172 41.96169496800000331),35:19.2,1803449-20160616,2459807,47155,5,"UPTOWN GYM & FITNESS, INC.",SMOOTHE CAFE,909 W MONTROSE AVE,CHICAGO,IL,60613,1006,Retail Food Establishment,1803449,RENEW,,,6/15/16,N,6/16/16,6/15/18,6/15/16,6/15/16,AAI,,,41.961694970000003,-87.652746620000002,,"SRID=3435;POINT(1169353.51753701 1929366.62053251)",10:42.0,10:42.0,869877,Retail Sales of Perishable Foods,775
-87.65402861,41.96189828,-87.654028609999997,41.961898280000000,Point (-87.65402861299999415 41.96189827599999944),00:03.3,2516876-20170322,2516876,398643,2,"HUMBLE CAFES, INC.",The Satellite Cafe,942 W MONTROSE AVE 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2516876,ISSUE,,,2/22/17,N,3/22/17,4/15/19,3/22/17,3/22/17,AAI,,,41.961898280000000,-87.654028609999997,,"SRID=3435;POINT(1169004.25551892 1929437.93999251)",57:50.0,57:50.0,961241,Sale of Food Prepared Onsite With Dining Area,781
-87.68892455,41.96449049,-87.688924549999996,41.964490490000003,Point (-87.68892455399999619 41.9644904849999989),00:59.9,2423192-20150901,2423192,400834,1,"LA CATEDRAL CAFE OF LINCOLN SQUARE, INC.",LA CATEDRAL CAFE,4544 N WESTERN AVE,CHICAGO,IL,60625,1006,Retail Food Establishment,2423192,ISSUE,,,8/25/15,N,9/1/15,9/15/17,8/31/15,9/1/15,AAI,,,41.964490490000003,-87.688924549999996,,"SRID=3435;POINT(1159506.2652963 1930309.24218519)",16:09.0,16:09.0,34612,Preparation of Food and Dining on Premise With Seating,735
-87.70849944,41.96461176,-87.708499439999997,41.964611759999997,Point (-87.70849944200000436 41.96461176199999699),00:56.6,2398561-20150827,2398561,369504,14,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #8954,4558 N KEDZIE AVE 1,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,2398561,ISSUE,,,7/7/15,Y,8/27/15,9/15/17,8/27/15,8/27/15,AAC,3/14/17,,41.964611759999997,-87.708499439999997,,"SRID=3435;POINT(1154182.24668738 1930314.00525334)",56:30.0,56:30.0,854711,Consumption of Liquor on Premises,638
-87.68577072,41.96462292,-87.685770719999994,41.964622919999996,Point (-87.68577071800000056 41.9646229230000003),48:28.0,23124-20170416,2513151,63414,54,STARBUCKS CORPORATION,STARBUCKS COFFEE #2378,4553 -4557 N LINCOLN AVE  1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,23124,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.964622919999996,-87.685770719999994,,"SRID=3435;POINT(1160363.63568595 1930363.96984729)",59:00.0,59:00.0,971891,Retail Sales of Perishable Foods,775
-87.68622836,41.96532838,-87.686228360000001,41.965328380000003,Point (-87.6862283629999979 41.96532838299999923),00:04.2,2234061-20170316,2510010,379029,1,THE GRIND CAFE INC.,THE GRIND CAFE INC.,4613 N LINCOLN AVE 1ST B,CHICAGO,IL,60625,1006,Retail Food Establishment,2234061,RENEW,,,3/14/17,N,3/16/17,3/15/19,3/14/17,3/21/17,AAI,,,41.965328380000003,-87.686228360000001,,"SRID=3435;POINT(1160237.23068809 1930620.10203254)",58:13.0,58:13.0,960765,Preparation of Food and Dining on Premise With Seating,735
-87.65377547,41.96533475,-87.653775469999999,41.965334749999997,Point (-87.65377546999999936 41.96533474999999669),01:39.7,2304448-20150716,2400425,85646,11,"JESUS PEOPLE, U.S.A., FULL GOSPEL MINISTRIES",EVERYBODY'S COFFEE,935-937 W WILSON AVE 1ST,CHICAGO,IL,60640,1006,Retail Food Establishment,2304448,RENEW,,,7/28/15,N,7/16/15,7/15/17,8/3/15,8/4/15,AAI,,,41.965334749999997,-87.653775469999999,,"SRID=3435;POINT(1169063.1728291 1930690.75170338)",06:39.0,06:39.0,822640,Preparation of Food and Dining on Premise With Seating,735
-87.66064093,41.96546092,-87.660640930000000,41.965460919999998,Point (-87.66064092700000288 41.96546091700000147),00:39.9,2488960-20160922,2488960,332396,2,"TREVINO, INC.",Emerald City Coffee,1224 W WILSON AVE 1,CHICAGO,IL,60640,1006,Retail Food Establishment,2488960,ISSUE,,,9/17/16,N,9/22/16,5/15/18,9/21/16,9/22/16,AAI,,,41.965460919999998,-87.660640930000000,,"SRID=3435;POINT(1167195.66666239 1930721.99346775)",56:15.0,56:15.0,878095,Sale of Food Prepared Onsite With Dining Area,781
-87.65326284,41.9655623,-87.653262839999996,41.965562300000002,Point (-87.6532628380000034 41.96556229800000182),00:38.9,2271478-20150716,2400428,85646,17,"JESUS PEOPLE, U.S.A., FULL GOSPEL MINISTRIES",CITIZEN SKATE CAFE,920 W WILSON AVE 1 1,CHICAGO,IL,60640,1010,Limited Business License,2271478,RENEW,,,7/8/15,N,7/16/15,7/15/17,7/8/15,7/9/15,AAI,,,41.965562300000002,-87.653262839999996,,"SRID=3435;POINT(1169201.93124278 1930774.77736132)",08:30.0,08:30.0,407803,Retail Sales of General Merchandise,904
-87.70120563,41.96615793,-87.701205630000004,41.966157930000001,Point (-87.70120563099999345 41.96615792899999775),00:31.9,2002759-20150716,2401516,294900,3,"PIE CAFE, LLC","Pie Cafe, LLC",4664 N MANOR AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,2002759,RENEW,,,7/13/15,N,7/16/15,7/15/17,7/13/15,7/14/15,AAI,,,41.966157930000001,-87.701205630000004,,"SRID=3435;POINT(1156161.75162289 1930891.98484684)",10:22.0,10:22.0,557891,Retail Sales of Perishable Foods,775
-87.68693719,41.96641309,-87.686937189999995,41.966413090000003,Point (-87.68693718900000533 41.96641308800000303),00:51.8,2178017-20160916,2481870,372111,1,"FRENCHYCAKE, LLC",LE CAFE,4655 N LINCOLN AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,2178017,RENEW,,,8/29/16,N,9/16/16,9/15/18,8/29/16,8/31/16,AAI,,,41.966413090000003,-87.686937189999995,,"SRID=3435;POINT(1160041.4748337 1931013.91790835)",56:18.0,56:18.0,875862,Retail Sales of Perishable Foods,775
-87.83838526,41.96645317,-87.838385259999995,41.966453170000001,Point (-87.83838525800000241 41.96645317299999789),00:35.1,2134197-20160916,2481798,368759,1,"ALBA-GR CO., INC.",CAFE IL CORTILE RESTAURANTE,8443-8445 W LAWRENCE AVE 1ST,CHICAGO,IL,60656,1475,Consumption on Premises - Incidental Activity,2134197,RENEW,,,10/12/16,N,9/16/16,9/15/18,8/5/16,8/8/16,AAI,,,41.966453170000001,-87.838385259999995,,"SRID=3435;POINT(1118854.01348882 1930754.19654803)",01:33.0,01:33.0,873518,Consumption of Liquor on Premises,638
-87.69389349,41.96657169,-87.693893489999994,41.966571690000002,Point (-87.6938934909999972 41.96657169299999879),01:07.1,1144116-20150916,2414231,215265,1,BOSNAM FOOD RESTAURANT CORP.,CAFE RESTAURANT ART,4658 N ROCKWELL ST 1,CHICAGO,IL,60625,1006,Retail Food Establishment,1144116,RENEW,,,9/17/15,N,9/16/15,9/15/17,9/17/15,9/18/15,AAI,,,41.966571690000002,-87.693893489999994,,"SRID=3435;POINT(1158149.22514033 1931057.51846364)",11:43.0,11:43.0,131542,Retail Sales of Perishable Foods,775
-87.68715356,41.96674099,-87.687153559999999,41.966740989999998,Point (-87.68715355700000202 41.96674098500000127),00:22.6,2464339-20160726,2464339,406071,1,"OROMO COFFEE, INC.",OROMO CAFE,4703 N LINCOLN AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,2464339,ISSUE,,,7/12/16,N,7/26/16,8/15/18,7/26/16,7/26/16,AAI,,,41.966740989999998,-87.687153559999999,,"SRID=3435;POINT(1159981.73077903 1931132.96109047)",17:13.0,17:13.0,872011,Sale of Food Prepared Onsite With Dining Area,781
-87.68761642,41.9674066,-87.687616419999998,41.967406599999997,Point (-87.68761642399999801 41.96740659799999662),00:54.7,1069396-20150916,2412819,3993,2,UZDAWINIS & KOBAYASHI INC,CAFE SELMARIE,4729 N LINCOLN AVE,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,1069396,RENEW,,,9/14/15,N,9/16/15,9/15/17,9/14/15,9/15/15,AAI,,,41.967406599999997,-87.687616419999998,,"SRID=3435;POINT(1159854.02327208 1931374.56424488)",08:22.0,08:22.0,11016,Consumption of Liquor on Premises,638
-87.71076359,41.96805859,-87.710763589999999,41.968058589999998,Point (-87.71076358499999515 41.96805858900000175),00:55.1,2419644-20150904,2419644,400640,1,CAFE CHIEN,CAFE CHIEN,4749 N SPAULDING AVE 1,CHICAGO,IL,60625,1006,Retail Food Establishment,2419644,ISSUE,,,8/14/15,N,9/4/15,9/15/17,9/3/15,9/4/15,AAI,,,41.968058589999998,-87.710763589999999,,"SRID=3435;POINT(1153557.35229177 1931565.56047387)",16:25.0,16:25.0,41010,Sale of Food Prepared Onsite With Dining Area,781
-87.688536,41.96830877,-87.688535999999999,41.968308770000000,Point (-87.68853600399999948 41.96830877200000032),01:01.0,1169341-20150916,2413176,18039,1,"SAVBET, INC.",BOURBON CAFE',4768 N LINCOLN AVE GROUND,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,1169341,RENEW,,,8/12/15,N,9/16/15,9/15/17,8/12/15,8/12/15,AAI,,,41.968308770000000,-87.688535999999999,,"SRID=3435;POINT(1159601.46629863 1931701.43686494)",14:22.0,14:22.0,845827,Consumption of Liquor on Premises,638
-87.72987051,41.96833131,-87.729870509999998,41.968331310000003,Point (-87.72987051399999814 41.96833130899999986),06:47.6,1884323-20151216,2430432,289383,3,"ALIBABA CAFE & RESTAURANT, INC.",ALIBABA CAFE,4044 W LAWRENCE AVE 1,CHICAGO,IL,60630,1006,Retail Food Establishment,1884323,RENEW,,,11/20/15,N,12/16/15,12/15/17,11/20/15,11/23/15,AAI,,,41.968331310000003,-87.729870509999998,,"SRID=3435;POINT(1148360.51701562 1931627.76252477)",06:09.0,06:09.0,854116,Retail Sales of Perishable Foods,775
-87.72757835,41.96835707,-87.727578350000002,41.968357070000003,Point (-87.72757835199999477 41.9683570680000031),01:07.1,1741972-20150916,2415447,308417,1,"AER, INC.",240 CAFE & LOUNGE,3948 W LAWRENCE AVE 1,CHICAGO,IL,60625,1470,Tavern,1741972,RENEW,,,9/29/15,N,9/16/15,9/15/17,9/29/15,9/29/15,AAI,,,41.968357070000003,-87.727578350000002,,"SRID=3435;POINT(1148983.80205543 1931641.54811876)",10:23.0,10:23.0,254541,Tavern - Consumption of Liquor on Premise,829
-87.70381874,41.96838315,-87.703818740000003,41.968383150000001,Point (-87.7038187349999987 41.96838315400000141),00:24.3,2442374-20160413,2442374,389135,1,BRU COFFEEWORKS LLC,BRU COFFEEWORKS,3005 W LAWRENCE AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,2442374,ISSUE,,,1/28/16,N,4/13/16,4/15/18,4/13/16,4/13/16,AAI,,,41.968383150000001,-87.703818740000003,,"SRID=3435;POINT(1155445.13789322 1931697.63374561)",14:20.0,14:20.0,862163,Sale of Food Prepared Onsite Without Dining Area,782
-87.72320711,41.96840336,-87.723207110000004,41.968403360000003,Point (-87.72320711300000085 41.96840335699999969),00:45.9,2042872-20151116,2426294,318885,3,ALVARO PEREZ,GALAPAGOS CAFE,3800 W LAWRENCE AVE,CHICAGO,IL,60625,1006,Retail Food Establishment,2042872,RENEW,,,10/6/15,N,11/16/15,11/15/17,10/6/15,10/6/15,AAI,,,41.968403360000003,-87.723207110000004,,"SRID=3435;POINT(1150172.43607102 1931666.8511381)",09:36.0,09:36.0,582170,Retail Sales of Perishable Foods,775
-87.69487468,41.96845247,-87.694874679999998,41.968452470000003,Point (-87.69487467700000138 41.96845247400000289),00:54.7,1249028-20150916,2414576,246832,1,"SLIVEN, INC.",CAFE MIMOZA,2625 W LAWRENCE AVE 1,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,1249028,RENEW,,,9/15/15,N,9/16/15,9/15/17,9/15/15,9/15/15,AAI,,,41.968452470000003,-87.694874679999998,,"SRID=3435;POINT(1157877.27770497 1931740.89298511)",09:34.0,09:34.0,36527,Consumption of Liquor on Premises,638
-87.69402659,41.96845953,-87.694026590000007,41.968459529999997,Point (-87.69402658500000314 41.96845952900000043),01:00.9,1985089-20150916,2416146,345547,1,HARALABOS TAVOULARIS,SPARTA COFFEE SHOP,2605 W LAWRENCE AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,1985089,RENEW,,,9/1/15,N,9/16/15,9/15/17,9/1/15,9/2/15,AAI,,,41.968459529999997,-87.694026590000007,,"SRID=3435;POINT(1158107.89610634 1931745.18371223)",15:01.0,15:01.0,36830,Retail Sales of Perishable Foods,775
-87.69140891,41.96848269,-87.691408910000007,41.968482690000002,Point (-87.6914089060000066 41.96848269000000187),00:58.6,1620573-20150916,2415243,294997,1,"COFFEE SLASTICARNA DRINA, INC.","COFFEE SLASTICARNA DRINA, INC.",2501 W LAWRENCE AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,1620573,RENEW,,,9/9/15,N,9/16/15,9/15/17,9/9/15,9/10/15,AAI,,,41.968482690000002,-87.691408910000007,,"SRID=3435;POINT(1158819.70742875 1931758.94649967)",06:07.0,06:07.0,21510,Retail Sales of Perishable Foods,775
-87.71078268,41.96854049,-87.710782679999994,41.968540490000002,Point (-87.71078267599999378 41.96854048699999851),00:27.4,1330886-20150916,2414635,255443,1,3256 PIZZA BRAVO INC.,FAVORITE CAFE,3256 W LAWRENCE AVE,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,1330886,RENEW,,,9/11/15,N,9/16/15,9/15/17,9/11/15,10/23/15,AAI,,,41.968540490000002,-87.710782679999994,,"SRID=3435;POINT(1153550.88448482 1931741.12836365)",05:34.0,05:34.0,793627,Consumption of Liquor on Premises,638
-87.71078092,41.96869167,-87.710780920000005,41.968691669999998,Point (-87.71078092199999787 41.9686916719999985),00:20.2,2432031-20151214,2432031,402046,1,LIBERTY CAFE INC,LIBERTY CAFE INC,4807 N SPAULDING AVE 1,CHICAGO,IL,60625,1006,Retail Food Establishment,2432031,ISSUE,,,10/22/15,N,12/14/15,12/15/17,12/11/15,12/14/15,AAI,,,41.968691669999998,-87.710780920000005,,"SRID=3435;POINT(1153550.96116055 1931796.22426917)",07:11.0,07:11.0,829288,Sale of Food Prepared Onsite With Dining Area,781
-87.65941409,41.96872371,-87.659414089999999,41.968723709999999,Point (-87.65941408700000181 41.96872371100000265),48:24.5,1276339-20170416,2513176,63414,93,STARBUCKS CORPORATION,STARBUCKS COFFEE  #2635,4753 N BROADWAY,CHICAGO,IL,60640,1006,Retail Food Establishment,1276339,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.968723709999999,-87.659414089999999,,"SRID=3435;POINT(1167519.96799237 1931913.5920428)",59:01.0,59:01.0,971807,Retail Sales of Perishable Foods,775
-87.72820341,41.9691923,-87.728203410000006,41.969192300000003,Point (-87.72820341199999916 41.96919230299999981),48:24.5,1800742-20170416,2513195,63414,123,STARBUCKS CORPORATION,STARBUCKS COFFEE #13439,4830 N PULASKI RD  100,CHICAGO,IL,60630,1006,Retail Food Establishment,1800742,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.969192300000003,-87.728203410000006,,"SRID=3435;POINT(1148811.66789271 1931944.709897)",59:01.0,59:01.0,971773,Retail Sales of Perishable Foods,775
-87.70835645,41.96933589,-87.708356449999997,41.969335890000004,Point (-87.70835644899999295 41.96933589399999676),00:06.8,2496519-20170217,2496519,410287,1,BONAG INC.,CAFE ORIENT 33,4829 N KEDZIE AVE 1ST,CHICAGO,IL,60625,1475,Consumption on Premises - Incidental Activity,2496519,ISSUE,,,12/7/16,N,2/17/17,3/15/19,2/17/17,2/17/17,AAI,,,41.969335890000004,-87.708356449999997,,"SRID=3435;POINT(1154208.57847495 1932035.78172489)",59:55.0,59:55.0,941184,Consumption of Liquor on Premises,638
-87.70835645,41.96933589,-87.708356449999997,41.969335890000004,Point (-87.70835644899999295 41.96933589399999676),00:30.2,2269908-20150716,2403295,382352,1,"Cafe Orient 33, Inc.","Cafe Orient 33, Inc.",4829 N KEDZIE AVE FIRST,CHICAGO,IL,60625,1006,Retail Food Establishment,2269908,RENEW,,,6/11/15,N,7/16/15,7/15/17,6/11/15,6/11/15,AAI,,,41.969335890000004,-87.708356449999997,,"SRID=3435;POINT(1154208.57847495 1932035.78172489)",07:55.0,07:55.0,25648,Preparation of Food and Dining on Premise With Seating,735
-87.67913255,41.9718562,-87.679132550000006,41.971856199999998,Point (-87.67913255000000561 41.97185620100000136),00:59.9,1648134-20150916,2415267,297941,1,OVER EASY CAFE INC.,OVER EASY CAFE,4943 N DAMEN AVE,CHICAGO,IL,60625,1006,Retail Food Establishment,1648134,RENEW,,,8/31/15,N,9/16/15,9/15/17,8/31/15,9/1/15,AAI,,,41.971856199999998,-87.679132550000006,,"SRID=3435;POINT(1162148.85940753 1933013.52211865)",11:07.0,11:07.0,27489,Retail Sales of Perishable Foods,775
-87.67913614,41.97196943,-87.679136139999997,41.971969430000001,Point (-87.67913613599999678 41.97196942699999767),00:36.9,2094076-20150516,2389474,361982,1,"MY PRIVATE GOURMET, INC.",DOLCE CASA CAFE,4947 N DAMEN AVE 1ST,CHICAGO,IL,60625,1006,Retail Food Establishment,2094076,RENEW,,,5/5/15,N,5/16/15,5/15/17,5/5/15,5/6/15,AAI,,,41.971969430000001,-87.679136139999997,,"SRID=3435;POINT(1162147.56917913 1933054.77474575)",06:13.0,06:13.0,174819,Retail Sales of Perishable Foods,775
-87.69095826,41.97209298,-87.690958260000002,41.972092979999999,Point (-87.69095826299999885 41.972092975999999),00:42.5,2492693-20161103,2492693,410406,1,GROUNDSWELL III LLC,GROUNDSWELL COFFEE ROASTERS,5008 N LINCOLN AVE 1ST C-S,CHICAGO,IL,60625,1006,Retail Food Establishment,2492693,ISSUE,,,10/19/16,N,11/3/16,11/15/18,11/2/16,11/3/16,AAI,,,41.972092979999999,-87.690958260000002,,"SRID=3435;POINT(1158932.3948041 1933075.46911312)",54:49.0,54:49.0,881934,Sale of Food Prepared Onsite With Dining Area,781
